id,created_at,updated_at,city_id,opening_hr,closing_hr,delivery_charge,description_en,description_ar,menus_count,reviews_count,branches_count,photos_count,name_en,name_ar
2321690,1309366080,1426510235,2289,720,1560,0,,NULL,1,1,1,0,Allez Manger (Closed),أليه مونجى (مغلق)
2321691,1309367160,1480506308,2290,60,1560,0,,,1,14,9,105,Tortina,تورتينا
2321692,1309923960,1394583660,2291,720,720,0,,NULL,1,3,1,0,Big Boys Burger (Closed),بيج بويز برجر ( مغلق)
2321693,1309972680,1474291885,2292,660,1620,0,,NULL,1,6,1,4,El Chico,ال شيكو
2321694,1310141880,1453047554,2293,720,1620,0,,NULL,1,2,1,1,Ayam Zaman (Closed),أيام زمان (مغلق)
2321695,1310142120,1422979876,2294,60,1620,0,,NULL,1,1,1,0,Al Noukhaza (Closed),النوخازة (مغلق)
2321696,1310145840,1458754495,2295,720,1620,0,,NULL,1,1,1,1,Akl beety,أكل بيتى
2321697,1310761620,1457263645,2296,660,1620,0,,نموذج فريد ومتميز من مطاعم الوجبات السريعة فى مصر,1,6,7,0,Basmatio Chicken(closed),(مغلق)دجاج بسمتيو
2321698,1310766780,1344501000,2297,720,1620,0,,NULL,1,1,1,0,Sofra (closed),سفرة ( مغلق)
2321699,1310906700,1472372758,2298,60,1620,0,,,1,4,2,19,Crumbs,كرامبز
2321700,1311100200,1374682320,2299,660,1620,0,,NULL,1,0,1,0,Winner Cafe & Restaurant  (Closed),مطعم و كافيه وينر (مغلق)
2321701,1311362340,1472558531,2300,660,1620,0,,NULL,1,0,1,8,Cookies 'N More,كوكيز اند مور
2321702,1311427680,1343456100,2301,720,1620,0,,NULL,0,0,1,0,MENU (Closed),منيو ( مغلق)
2321703,1311599640,1398969900,2302,60,1620,0,,NULL,1,0,1,0,Let's Burger (Closed),ليتس برجر ( مغلق)
2321704,1311645960,1341134040,2303,660,1620,0,,NULL,0,0,1,0,Waffle Stop (Closed),وافل ستوب ( مغلق)
2321705,1311768840,1402582893,2304,720,1620,0,"WIF: Kitchen & Lounge is bringing the popular cult of crunchy Buffalo wings to Cairo and is expected to rapidly gather popularity and become a local favorite for its crispy, juicy, yet non-greasy buffalo wings with an astounding selection of signature home-made sauces. 

WIF also offers an additional menu featuring everything from salads to appetizers to variety of specialty home-made burgers & desserts. WIF’s core taste comes from a specially made marinating sauce that is glazed, piece by piece, on the wings before serving, so that it brings out the full delicious flavor, while enjoying the laid back lounge setting, designed for your comfort, amongst our up-dated music & interactive social media LCD screens all carefully positioned to keep you in the loop.",NULL,1,4,1,0,Wings in Flavors (WIF) (Closed),وينجز ان فلافورز ( مغلق)
2321706,1312024200,1372599480,2305,60,1620,0,,NULL,1,0,3,0,Maybe Two (Closed),ماي بي تو ( مغلق)
2321707,1312029720,1419428195,2306,720,1620,0,,NULL,1,0,1,0,Pasta La Vista (Closed),باستا لا فيستا (مفلق)
2321708,1312031220,1472718377,2307,600,1560,3,,NULL,1,0,1,0,Baraka,بركة
2321709,1312038060,1389285060,2308,660,1560,0,,NULL,0,0,1,0,Booster's (Closed),بوسترز ( مغلق)
2321710,1312201140,1394583780,2309,720,1560,0,,NULL,1,0,1,0,Zuk Sandwiches (Closed),زوك ساندويتش (مغلق)
2321711,1312378800,1394583780,2310,60,1560,0,,NULL,1,0,1,0,Toscanini (Closed),توسكانينى ( مغلق)
2321712,1312379520,1478424240,2311,720,720,0,,,1,41,5,18,Diet House(closed),دايت هاوس(مغلق)
2321713,1312382580,1479897622,2312,660,1560,0,,,3,9,6,53,Brioche Doree,بريوش دوريه
2321714,1313091300,1394583840,2313,720,1560,0,,NULL,1,0,1,0,Akl Beety Catering,أكل بيتى كاترينج
2321715,1313094300,1477998691,2314,60,1560,0,,NULL,1,1,1,0,Alfawaz,الفواز
2321716,1313094600,1422291173,2315,720,720,0,,NULL,1,1,1,0,Zeera (Closed),زيرا (مغلق)
2321717,1313094780,1457536131,2316,660,1560,0,,NULL,1,0,1,0,Dutchess( closed),داتشس)مغلق(
2321718,1313096280,1480772492,2317,720,1560,0,,NULL,1,15,7,17,El Tabei El Domyati,التابعى الدمياطى
2321719,1313096880,1420555729,2318,60,1560,0,,NULL,1,0,1,0,Laguna Lounge Restaurant (Closed),لاجونة لاونج (مغلق)
2321720,1314790440,1379603400,2319,660,1560,0,,NULL,1,0,1,0,Tagine First Mall (Ramadan),طاجين (رمضان)
2321721,1314908400,1333601700,2320,660,1560,0,,NULL,0,0,1,0,Faraya (ramadan),فرايا ( رمضان)
2321722,1314935580,1314937560,2321,720,1560,0,,NULL,1,0,1,0,3anil Ramadan Tent,عنيل خيمة رمضانية
2321723,1314937800,1379603340,2322,60,1560,0,,NULL,0,0,1,0,Charleston Restaurant (Closed),مطعم تشارلستون ( مغلق)
2321724,1314948060,1473080349,2323,720,720,0,,NULL,1,0,1,0,The Blue,ذي بلو
2321725,1315027020,1333601220,2324,660,1560,0,,NULL,0,0,1,0,Cashmere (ramadan),كاشمير ( رمضان)
2321726,1315037460,1394583900,2325,720,1560,0,,NULL,0,0,1,0,Tofa7a (ramadan),تفاحة ( رمضان)
2321727,1315057140,1443993495,2326,60,1560,0,DarGdodnah Restaurant First Time In Egypt The Taste Of Old Days. Wood-Fired Rotisserie Arabian Food,دار جدودنا مذاق زمان صار له مكان :لآول مره فى مصر جميع الاكل العربى. المطـــــــهــــو على الـــحــــطـــــب,1,8,2,3,Dar Gdodnah (Closed),دار جدودنا (مغلق)
2321728,1315538580,1477911709,2327,660,1560,0,,NULL,1,9,1,0,Abou Ramy,أبو رامى
2321729,1315726260,1420289620,2328,720,1560,0,,NULL,1,1,1,0,BIG G (Closed),بيج جى (مغلق)
2321730,1315987440,1478688439,2329,60,1560,0,,شاورما الريم تقدم لعشاق الشاورما أطعم وألذ شاورما في مصر,1,142,10,84,Shawerma El Reem,شاورما الريم
2321731,1316102700,1463735154,2330,660,1560,0,,NULL,1,2,1,0,Waffleicious (Closed),وافليشيوس (مغلق)
2321732,1316164260,1441709918,2331,720,1560,0,,NULL,1,1,1,0,Linguini Restaurant & Cafe (Closed),مطعم و كافيه لينجوينى (مغلق)
2321733,1316284620,1399887265,2332,60,1560,0,,NULL,1,0,1,0,Havana Juice (Closed),عصائر هافانا
2321734,1317277740,1383482580,2333,660,1560,0,,NULL,1,0,1,0,Deli Lite (Closed),ديلى لايت ( مغلق)
2321735,1318830780,1422979562,2334,660,1560,0,"Bringing you flavours and aromas from the charming streets of Italy to the ever-beating heart of Cairo, Pizza Mia will send your taste buds into a sumptuous experience.",,1,12,1,15,Pizza Mia (Closed),بيتزا ميا (مغلق)
2321736,1319264280,1471948960,2335,720,1560,0,,,1,8,3,60,Devour Cupcakes,ديفور كب كيكس
2321737,1319878440,1430744033,2336,60,1560,0,,NULL,1,0,1,0,Marakuja Restaurant & Cafe (Closed),مطعم و كافيه ماراكويا (مغلق)
2321738,1320474000,1478001425,2337,720,720,0,,NULL,1,9,1,2,Radwan,رضوان
2321739,1320731820,1394591520,2338,660,1560,0,,NULL,1,0,1,0,P75 (Closed),بى 75 ( مغلق)
2321740,1320821400,1478001556,2339,720,1560,0,,NULL,1,2,1,0,Miramar Restaurants,مطاعم ميرامار
2321741,1320847620,1379250600,2340,60,1560,0,,NULL,1,0,1,0,Ginger Kitchen Lounge (Closed),جنجر كيتشن لاونج ( مغلق)
2321742,1320985560,1479805476,2341,660,1560,0,,NULL,1,3,2,6,Canton,كانتون
2321743,1320986700,1479997087,2342,720,1560,0,,,1,24,5,18,ElDahan Grill,مشويات الدهان
2321744,1320987300,1459093454,2343,60,1560,0,,NULL,1,2,2,2,Pumpkin (Closed),بامكين  (مغلق)
2321745,1320987600,1457609922,2344,720,720,0,,NULL,1,1,1,7,Roma Way,روما واى
2321746,1320988260,1452889015,2345,660,1560,0,,NULL,1,0,1,0,Sandwichini (Closed),ساندويتشينى (مغلق)
2321747,1320988920,1478090203,2346,720,1560,0,,,1,20,7,75,Waffle Maker,وافل مايكر
2321748,1320990360,1394583420,2347,60,1560,0,,NULL,1,1,3,0,Sankawicht (Closed),سنكاوشت ( مغلق)
2321749,1321195740,1441882471,2348,660,1560,0,,NULL,1,2,1,3,Kebdet El Prince,كبدة البرنس
2321750,1321600140,1423149943,2349,660,1560,0,,NULL,1,0,2,0,Melange (Closed),ميلانج (مغلق)
2321751,1321606440,1471225998,2350,720,1560,0,,NULL,1,2,5,0,Shakra To Go,شقرة تو جو
2321752,1321615500,1478003656,2351,60,1560,0,,NULL,1,3,1,0,Tako Hut(Closed),تاكو هت(مغلق)
2321753,1321762200,1433434185,2352,660,1560,0,,NULL,1,0,1,0,The Terrace (Closed),ذا تراس (مغلق)
2321754,1321982820,1456310326,2353,720,1560,0,,NULL,1,0,1,0,Namaste (Closed),ناماستي (مغلق)
2321755,1322034180,1471946030,2354,60,1560,0,,NULL,1,0,1,0,Salimos,ساليموس
2321756,1322035680,1457353666,2355,720,720,0,,,1,4,1,2,Wel3a cafe(Closed),(مغلق )ولعة كافيه
2321757,1322040540,1476373913,2356,660,1620,0,,NULL,1,1,4,1,Del Vento,دل فنتو
2321758,1322040720,1399559631,2357,720,1620,0,,NULL,1,0,1,0,Lahma Joon (Closed),لحمة جون ( مغلق)
2321759,1322160120,1415010888,2358,60,1620,0,,NULL,1,0,1,0,Tandoori (Closed),تندورى (مغلق)
2321760,1322202960,1399559696,2359,720,1620,0,,NULL,1,0,1,0,Al Fokhar (Closed),الفخار ( مغلق)
2321761,1322203980,1422979090,2360,660,1620,0,,NULL,1,0,2,0,Pasto (Closed),باستو (مغلق)
2321762,1322205000,1459183142,2361,720,1620,0,,NULL,1,2,1,0,Pizza Queen( closed),بيتزا كوين (مغلق(
2321763,1322209320,1420548933,2362,60,1620,0,,NULL,1,0,1,3,I Chef (Closed),اي شيف (مفلق)
2321764,1322619540,1471945100,2363,660,1620,0,,NULL,1,5,2,26,Auntie Loulou,أنتى لولو
2321765,1322619720,1457599725,2364,660,1620,0,,NULL,1,0,1,0,Chocolate Zone( closed),شوكوليت زون(مغلق)
2321766,1322620200,1451297509,2365,720,1620,0,,NULL,1,1,1,0,Dan Juice (Closed),عصير دان (مغلق)
2321767,1322620560,1394583420,2366,60,1620,0,,NULL,0,0,1,0,Itsumi (Closed),ايتسومى ( مغلق)
2321768,1322620560,1430406885,2367,660,1620,0,,NULL,1,0,1,0,Le Tabasco (Closed),لو تاباسكو (مغلق)
2321769,1322654460,1458490441,2368,720,1620,0,,,1,7,1,39,Abdel Wahab (closed),عبد الوهاب)مغلق(
2321770,1322710800,1394583420,2369,60,1620,0,,NULL,1,0,1,0,El Shabrawy (Closed),الشبراوى ( مغلق)
2321771,1322710980,1476265864,2370,720,1620,0,,NULL,1,1,1,0,Jebel Lebnan,جبل لبنان
2321772,1322712540,1479384603,2371,600,1560,0,,ساندوتش مش عادى..لا الطعم ولا الحشو ولا التتبيله ولا الصوص عادى.الساندوتش يا عادى يا ولعتين.جرب بنفسك وأكتشف الطعم الرائع.,1,27,8,7,Welatain,ولعتين
2321773,1322888460,1457613314,2372,660,1560,0,,NULL,1,0,1,0,Chacho( closed),شاشو)مغلق)
2321774,1322889840,1385813880,2373,720,1560,0,,NULL,1,0,1,0,Simply waffles (Closed),سيمبلى وافلز ( مغلق)
2321775,1322985000,1458490518,2374,60,1560,0,,NULL,1,1,1,0,La Mamma (closed),لا ماما(مغلق(
2321776,1322991960,1457601928,2375,720,720,0,,NULL,1,0,1,0,Cova Restaurant( closed),مطعم كوفا(مغلق)
2321777,1323754260,1457602273,2376,660,1560,0,,NULL,1,0,1,0,Shat Shat( closed),شات شات(مغلق)
2321778,1323825900,1389480300,2377,720,1560,0,,NULL,1,0,1,0,Sultan Turkish Restaurant (Closed),مطعم سلطان التركى ( مغلق)
2321779,1323834120,1457602756,2378,60,1560,0,,NULL,3,1,1,0,Flow cafe(closed),كافيه فلو(مغلق)
2321780,1323883020,1382791860,2379,720,720,0,,NULL,2,1,1,0,Fresko Salads Bar (Closed),فرسكو سلاد بار ( مغلق)
2321781,1323883320,1423053709,2380,660,1560,0,,NULL,1,0,1,0,Schmooze(Closed),شموز (مغلق)
2321782,1323883500,1422291210,2381,720,1560,0,,NULL,1,0,1,0,Wen Chinese & Thai Restaurant (Closed),مطعم ون الصينى و التايلندى (مغلق)
2321783,1323883620,1396539180,2382,60,1560,0,,NULL,1,2,1,0,What's In (Closed),واتس ان
2321784,1325083200,1478427438,2383,660,1560,0,,NULL,1,3,1,0,Ahl cairo,أهل كايرو
2321785,1325086800,1443436594,2384,660,1560,0,,NULL,1,0,1,0,Rocky's restaurant (Closed),مطعم روكى (مغلق)
2321786,1327400640,1477337398,2385,720,1560,0,,,1,18,0,61,Grizzly Diner (Closed),جريزلى داينر
2321787,1327407360,1472025559,2386,60,1560,0,,NULL,1,0,1,0,Bahee Coffee,باهي كوفى
2321788,1327408320,1446067690,2387,720,720,0,,NULL,2,0,2,1,Taj Al Sultan (Closed),تاج السلطان (مغلق)
2321789,1327409100,1476176935,2388,660,1560,0,,,1,12,8,16,Carpaccio,كارباتشيو
2321790,1328856000,1480535274,2389,720,1560,0,The #1 Pasta in Dokki is now in Nasr City for the first time in the history!,,1,82,3,142,Pastaweesy,باستاويسي
2321791,1329308880,1367193120,2390,60,1560,0,,NULL,1,0,1,0,Fish Makan (Closed),فيش مكان ( مغلق)
2321792,1329326220,1441893990,2391,660,1560,0,,NULL,1,0,1,0,Bites Food Co. (Closed),بايتس فود كو (مغلق)
2321793,1330565340,1480430865,2392,720,1560,0,,NULL,1,34,2,36,Gringos Burrito Grill,جرينجوز بوريتو جريل
2321794,1330595280,1442181104,2393,60,1560,0,,NULL,1,1,1,0,Rocca (Closed),روكا (مغلق)
2321795,1330652280,1475505267,2394,660,1560,0,,,1,6,6,16,Fig Lounge,فيج لاونج
2321796,1330656060,1452675376,2395,720,1560,0,,NULL,1,0,2,1,Go Crepe (Closed),جو كريب (مغلق)
2321797,1330668060,1453048873,2396,60,1560,0,,NULL,1,0,1,0,Bent El Sultan (Closed),بنت السلطان (مغلق)
2321798,1330672560,1377699840,2397,660,1560,0,,NULL,1,0,1,0,Sultan Ayub (Closed),سلطان أيوب ( مغلق)
2321799,1330674720,1472643730,2398,660,1560,0,,NULL,1,0,1,1,Alex Top,أليكس توب
2321800,1330569600,1474375251,2399,720,1560,0,,NULL,1,3,1,0,Sahraan,سهران
2321801,1330574520,1377700020,2400,60,1560,0,,NULL,1,0,1,0,Steak Time (Closed),ستيك تايم ( مغلق)
2321802,1330578720,1445439117,2401,720,720,0,,NULL,1,2,1,1,Chophouse Bistro (Closed),تشوب هاوس بيسترو (مغلق)
2321803,1330584420,1478005532,2402,660,1560,0,,NULL,1,2,3,7,Saber,صابر
2321804,1330590060,1478518721,2403,720,1560,7,,,2,34,24,77,Costa Coffee,كوستا كوفى
2321805,1330599600,1420555749,2404,60,1560,0,,NULL,1,0,1,0,J'adore (Closed),جادور (مغلق)
2321806,1330654320,1479997183,2405,660,1560,0,,شركة المالكي هي احدي الشركات المصرية الخالصة 100% ‘ وتعد رائدة في مجال صناعة منتجات الالبان في قطاع الحلويات ومن ثم ترويجها من خلال منافذ البيع الخاصة بالشركة والمنتشرة في انحاء القاهرة والاسكندرية,1,20,22,9,El Malky,المالكى
2321807,1330663620,1380415920,2406,720,1560,0,,NULL,1,1,1,0,City Pizza (Closed),سيتى بيتزا ( مغلق)
2321808,1330676040,1478006064,2407,60,1560,0,,NULL,1,4,2,1,Ya Halla,يا هلا
2321809,1330687260,1477933193,2408,720,720,0,,"بكل فخر أفتتح أول مطعم للطازج فى مدينة مكه المكرمه عام 1989م, و الذى أسسه الشيخ/ عبد الرحمن فقيه صاحب أكبر مزارع للدواجن فى المملكه, حيث تعتبر مطاعم الطازج الوحيده على مستوى العالم الذى يقدم الدجاج طازج يوم بيوم طهى و من حيث طريقة تحضير و طبخ فروج الدجاج المشوى و الطازج, حيث يقدم فروع الطازج مشويا على الفحم بعد تتبيله بخلطه خاصه, مما يجعله لذيذ النكهه و متفوقا على أنواع الطعام الاخرى, مع العلم فأن جميع منتجاتنا من الدجاج هى من انتاج مزارع فقيه للدواجن ذات السمعه المرموقه منذ عشرات السنين, و ايضا مغذى بأجود أنواع الغذاء الطبيعى من حبوب الذره و فول الصويا بعيدا عن الهرمونات و العلف الحيوانى. ولهذا فأن جميع منتجاتنا هى صحيه و طازجه يوميا, ولاننا لا نقدم الا الطازج فمن الطبيعى أن يكون اسمنا "" الطازج"" وشعارنا "" لا طازج الا الطازج"".",1,12,7,1,Al Tazaj,الطازج
2321810,1330918740,1422290506,2409,660,1560,0,,NULL,1,3,5,17,Quick Sandwiches (Closed),كويك ساندويتش (مغلق)
2321811,1331006340,1351371180,2410,720,1560,0,,NULL,1,1,1,0,Mado's Big Bite (Closed),مادوز بيج بايت ( مغلق)
2321812,1331087760,1479107932,2411,60,1560,0,,,2,33,1,161,Left Bank,ليفت بانك
2321813,1331172900,1419254270,2412,660,1560,5,"Get back to basics with good old fashioned, hearty and wholesome Egyptian food. From kibda (our specialty!) and succulent sausages to fresh fatta and a mouthwatering macaroni, Asli is all about authentic dishes delivered straight to your door.",,1,4,1,1,Asli (Closed),أصلى (مفلق)
2321814,1331263980,1414254069,2413,660,1560,0,,NULL,1,0,1,0,Sheraz (Closed),شيراز (مغلق(
2321815,1331528640,1429481531,2414,720,1560,0,,NULL,1,1,1,0,La Boutique (Closed),لا بوتيك )(مغلق)
2321816,1331532420,1480457584,2415,60,1560,0,,,1,10,1,21,Saladero,سلاديرو
2321817,1331539380,1454842726,2416,660,1560,0,,NULL,1,1,1,3,Sugar Rush (Closed),شوجر راش (مغلق)
2321818,1331543100,1386090360,2417,720,1560,0,,NULL,1,0,1,0,Tawagen Al Mahrosa (Closed),طواجن المحروسة ( مغلق)
2321819,1331694300,1429481551,2418,60,1560,0,,NULL,1,1,1,0,Rashid Pearl (Closed),راشيد بيرل (مغلق)
2321820,1331698140,1478007147,2419,720,720,0,,NULL,1,6,4,0,Al Araby Touristic Restaurant,مطعم العربى السياحي
2321821,1331709840,1429481564,2420,660,1620,0,,NULL,1,0,1,0,Waffle Bees (Closed),وافل بيز (مغلق)
2321822,1331715360,1358695620,2421,720,1620,0,,NULL,0,1,1,0,A Bite To Go (Closed),أبايت تو جو ( مغلق)
2321823,1331784600,1479122811,2422,60,1620,0,,NULL,1,24,1,0,Taza,طازة
2321824,1331792580,1477911802,2423,720,1620,0,,NULL,1,3,1,0,Abou Ghally,أبو غالى
2321825,1331798340,1477474555,2424,660,1620,0,,NULL,1,3,1,2,Magrashi for Saudi and Khaleeji Food,مجراشى للاكل السعودي و الخليجي
2321826,1331888340,1479024780,2425,720,1620,0,,,1,13,5,5,Mossab,مصعب
2321827,1332130560,1480238323,2426,60,1620,0,,تعتبر مطاعم ماجيستى ( تبيستى سابقا) هى الرائده فى مجال تقديم اشهى انواع الفطائر سواء كانت ( فطائر حادقه / فطائر حلوه).كما انها تقدم جميع انواع البيتزا الايطاليه الشهيه والمعجنات المختلفه وافضل وجبات القسم السورى التى تتناسب مع جميع الاذواق والتى تتضمن ( السندوتشات / الوجبات / الاطباق ....).,1,39,6,21,Majesty,ماجيستى
2321828,1332145860,1475144934,2427,660,1620,0,,NULL,1,2,1,0,Creperie Des Arts,كريبرى دى أرتس
2321829,1332219240,1358068620,2428,660,1620,0,,NULL,0,0,1,0,El Dahan Grill and Oriental Restaurant (Closed),مطعم الدهان للمشويات و الاكل الشرقي  ( مغلق)
2321830,1332224820,1478876975,2429,720,1620,0,,NULL,1,26,8,13,Koshary El Tahrir,كشرى التحرير
2321831,1332230460,1472725947,2430,60,1620,0,,NULL,1,4,2,0,Chicken Safeer,تشيكن سفير
2321832,1332233940,1426510125,2431,660,1620,0,,NULL,1,0,1,0,Al Shahror (Closed),الشحرور (مغلق)
2321833,1332295020,1478011572,2432,720,1620,0,,يتوفر لدينا تورت الايس كريم والكيكات والمشروبات منذ 1999,1,8,5,14,Cakes House,كيكس هاوس
2321834,1332299760,1475066927,2433,60,1620,0,,,1,19,2,7,Ya Mal El Sham,يامال الشام
2321835,1332319140,1479023051,2434,720,1620,0,,NULL,1,17,1,3,Hosny,حسنى
2321836,1332323040,1477921400,2435,600,1560,0,,,1,7,1,3,7 Days Pizza,سفن دايز بيتزا
2321837,1332324780,1480765786,2436,660,1560,0,,NULL,1,17,3,2,Farahat,فرحات
2321838,1332482400,1443437440,2437,720,1560,0,,NULL,1,0,1,0,On Time Lounge (Closed),أون تايم لاونج (مغلق)
2321839,1332494280,1479287459,2438,60,1560,0,,,1,16,4,33,Wafflicious,وافليشيوس
2321840,1332732120,1447541712,2439,720,720,0,"The first real doner kebab in Cairo, Adam's has made a name for itself, carving out delicious meals daily, focusing on prime ingredients and easy ordering",,1,5,1,9,Adam's Doner and Grill (Closed),أدامز دونر اند جريل (مغلق)
2321841,1332908220,1471437215,2440,660,1560,0,,NULL,1,0,2,0,Kafficho Coffee,كافيشو كوفى
2321842,1332919800,1477383633,2441,720,1560,0,,,1,22,8,30,The Coffee Bean and Tea Leaf,ذا كوفى بين اند تى ليف
2321843,1332994260,1457621875,2442,60,1560,0,,NULL,1,0,1,3,Romantico Cafe( closed),كافيه رومانتيكو(مغلق(
2321844,1333003440,1478507598,2443,720,720,0,,,2,6,1,33,Zeitouna Lebanese Bistro,زيتونة بيسترو لبناني
2321845,1333524600,1477820316,2444,660,1560,0,,NULL,1,5,1,4,Zizo Sandwiches,زيزو ساندويتش
2321846,1333685460,1474288452,2445,720,1560,0,,,2,16,3,29,Dixie Cream Donuts,ديكسى كريم دونتس
2321847,1333731120,1399394640,2446,60,1560,0,,NULL,2,0,1,0,Chop Chop (Closed),تشوب تشوب ( مغلق)
2321848,1333738860,1399394580,2447,660,1560,0,,NULL,2,0,1,0,Asha's (Closed),أشاز ( مغلق)
2321849,1333843200,1419436454,2448,660,1560,0,,NULL,0,0,1,0,Abou Aly,أبو على
2321850,1333843200,1478075632,2449,720,1560,0,,NULL,1,20,3,3,Abu Mazen,أبو مازن
2321851,1333843200,1338707640,2450,60,1560,0,,NULL,0,0,1,0,Koshary Afandina,كشرى أفندينا
2321852,1333843200,1391619660,2451,720,720,0,,NULL,0,0,1,0,Africano (Closed),أفريكانو ( مغلق)
2321853,1333843200,1379688000,2452,660,1560,0,,NULL,0,0,1,0,Almaz (Closed),ألمظ ( مغلق)
2321854,1333843200,1333843200,2453,720,1560,0,,NULL,1,0,1,0,Arous El Bahr,عروس البحر
2321855,1333843200,1350013680,2454,60,1560,0,,NULL,0,0,1,0,Bayt Beirut Restaurant,مطعم بيت بيروت
2321856,1333843200,1476025734,2455,660,1560,0,,NULL,1,13,1,2,Bua Khao,بو كاو
2321857,1333843200,1333843200,2456,720,1560,0,,NULL,0,0,1,0,Christo,كريستو
2321858,1333843200,1475663444,2457,60,1560,0,,NULL,1,2,1,0,Felfela Alaa El Din Express,مطعم فلفلة علاء الدين اكسبريس
2321859,1333843200,1480765577,2458,660,1560,0,,NULL,1,3,1,2,Kababgy Farahat,كبابجى فرحات
2321860,1333843200,1477559942,2459,720,1560,0,,NULL,1,0,1,0,Nubian Village,القربة النوبية
2321861,1333843200,1333843200,2460,60,1560,0,,NULL,0,0,1,0,Orangerie,أورانجرى
2321862,1333843200,1338709200,2461,660,1560,0,,NULL,0,0,1,0,Orchid (Closed),أوركيد ( مغلق)
2321863,1333843200,1348916940,2462,660,1560,0,,NULL,0,0,1,0,@ Bar (Closed),ات بار ( مغلق)
2321864,1333843200,1477383610,2463,720,1560,0,,NULL,0,0,1,0,1122 Cafe,كافيه 1122
2321865,1333843200,1423054864,2464,60,1560,0,,NULL,0,0,1,0,147 Soho (Closed),147 سوهو (مغلق)
2321866,1333843200,1333843200,2465,720,720,0,,NULL,0,0,1,0,25 Cafe,25 كافيه
2321867,1333843200,1333843200,2466,660,1560,0,,NULL,0,0,1,0,25 January Cafe,25 يناير كافيه
2321868,1333843200,1475417675,2467,720,1560,0,,NULL,1,5,3,1,3 Stars,3 ستارز
2321869,1333843200,1403907763,2468,60,1560,0,,NULL,0,0,1,0,35 Restaurant & Lounge Bar (Closed),مطعم و لاونج بار 35 ( مغلق)
2321870,1333843200,1460997293,2469,660,1560,0,,NULL,1,0,1,0,360 Revolving Restaurant( renovation),مطعم 360 ريفولفينج (صيانة)
2321871,1333843200,1472562373,2470,720,1560,0,,NULL,0,1,1,0,The 51 Bar,ذا 51 بار
2321872,1333843200,1338640560,2471,60,1560,0,,NULL,0,0,1,0,Smoky Restaurant,مطعم سموكي
2321873,1333843200,1457949420,2472,720,720,0,,NULL,1,2,1,0,Aam Gambary( closed),عم جمبرى)مغلق(
2321874,1333843200,1479026686,2473,660,1560,0,,,1,8,11,53,Abdel Rahim Koueider,عبد الرحيم قويدر
2321875,1333843200,1479114147,2474,720,1560,0,,شاورمة أبو مازن السورية الأصلى - أصل الشاورمة,1,21,6,9,Abo Mazen El Soury,أبو مازن السورى
2321876,1333843200,1333843200,2475,60,1560,0,,NULL,0,0,1,0,Abou Aly,أبو على
2321877,1333843200,1343465700,2476,660,1560,0,,NULL,0,0,1,0,Abou Aly Restaurant (Closed),مطعم أبو على ( مغلق)
2321878,1333843200,1457951546,2477,660,1560,0,,NULL,0,0,1,0,Abou Ashraf International Fish(closed),اسماك ابو اشرف العالمية)مغلق(
2321879,1333843200,1333843200,2478,720,1560,0,,NULL,0,0,1,0,Abou El Fatayer,أبو الفطائر
2321880,1333843200,1479282966,2479,60,1560,0,,NULL,1,6,2,1,Abou Khaled Restaurant,مطعم أبو خالد
2321881,1333843200,1422290995,2480,660,1560,0,,NULL,1,0,1,0,Abou Obaida El Damashqey (Closed),أبو عبيدة الدمشقى (مغلق)
2321882,1333843200,1477923118,2481,720,1560,0,,NULL,1,0,1,0,Abou Omar,أبو عمر
2321883,1333843200,1480335452,2482,60,1560,0,,NULL,1,7,2,0,Abou Ramez El Souri,أبو رامز السورى
2321884,1333843200,1388253840,2483,720,720,0,,NULL,1,0,1,0,Abou Taha,أبو طه
2321885,1333843200,1477899954,2484,660,1620,0,,NULL,1,2,2,0,Abou Taha Oriental,أبو طه أورينتال
2321886,1333843200,1480844219,2485,720,1620,0,,اي شعب في العالم عنده اكلة شعبية ياكلها الناس بشكل دائم و تعتبر الاكلة رقم واحد من حيث استهلاك هذا الشعب لها ، أما بالنسبة لمصر فهناك الاكلة الشعبية رقم واحد و التي لايمكن لاي مصري الاستغناء عنها و ذلك لمذاقها اللذيذ الرائع و لرخص ثمنها ن الا و هي طبق الكشري و ما دمنا تكلمنا عن طبق الكشري فلا بد ان نتكلم عن المحل رقم واحد في تقديم طبق الكشري على مستوى مصر بل و العالم اجمع أذ يعتبر من اشهر و اكبر مطعم للكشري في مصر من حيث الخدمة المميزة و النظافة و الديكور و الاسعار المتواضعة. هناك رموز معينة في مصر لا بد للسائح من زيارتها كالاهرامات مثلا و اماكن ترفيهية و مطاعم معينة. و لقد عملت تقارير اخباريه عن كشري ابو طارق لكبري المحطات الاخبارية مثل سي ان ان و الجزيرة و العربية و دبي و ام .بي .سي و محطات اخرى و قد ذكر في اكثر من مناسبة في بعض الافلام المصرية كونها معروفة للجميع,1,9,2,7,Abou Tarek,أبو طارق
2321887,1333843200,1459422046,2486,60,1620,0,,NULL,1,0,1,0,Abou Zareefa Restaurant,أبو ظريفة
2321888,1333843200,1480592021,2487,720,1620,0,,NULL,1,0,1,0,Abou Youssef(closed),أبو يوسف (مغلق)
2321889,1333843200,1470389618,2488,660,1620,0,,NULL,1,0,1,0,Abou El Enien,أبو العينين
2321890,1333843200,1477912525,2489,720,1620,0,,NULL,1,0,1,0,Afandina,أفندينا
